Police;Montant
1000510141;5259
1000510142;5474
1000510143;8514
1000510144;6909
1000510146;3763
1000510147;3999
1000510148;12189
1000510149;109
1000510152;13342
1000510153;48361
1000510154;14927
1000510155;3076
1000510156;70859
1000510157;4324
1000510158;172
1000510159;6593
1000510160;1657
1000510161;29501
1000510162;3076
1000510163;5862
1000510164;566
1000510165;7551
1000510166;1332
1000510167;8387
1000510168;171339
1000510170;25094
1000510171;7301
1000510172;18
1000510173;1085
1000510174;42958
1000510175;2260
1000510176;25755
1000510177;12844
1000510178;55444
1000510179;8519
1000510180;24040
1000510181;3863
1000510182;1592
1000510183;5922
1000510184;20286
1000510185;4979
1000510186;6462
1000510187;32525
1000510188;10316
1000510189;1313
1000510190;25976
1000510191;3043
1000510192;5260
1000510194;9637
1000510197;8018
1000510198;24236
1000510199;35752
1000510201;3172
1000510202;17303
1000510203;6
1000510204;216
1000510205;10958
1000510207;4499
1000510208;10090
1000510209;1795
1000510210;61391
1000510211;832
1000510212;133218
1000510213;21317
1000510214;25480
1000510215;20651
1000510216;128754
1000510217;5630
1000510218;13221
1000510219;22761
1000510220;141584
1000510221;3212
1000510222;25457
1000510223;22
1000510224;91886
1000510225;955
1000510226;22462
1000510228;6854
1000510229;8196
1000510231;734
1000510232;734
1000510233;2694
1000510234;2201
1000510235;8081
1000510236;7861
1000510237;3710
1000510239;9563
1000510241;7721
1000510242;44292
1000510243;420
1000510244;3330
1000510245;4448
1000510246;149
1000510247;7408
1000510248;9390
1000510249;11605
1000510250;6883
1000510251;1815
1000510252;64946
1000510253;6003
1000510254;15473
1000510255;4552
1000510256;4671
1000510258;77026
1000510259;14031
1000510260;85654
1000510261;5516
1000510263;14213
1000510264;14876
1000510265;2359
1000510267;14720
1000510268;6600
1000510269;5402
1000510270;8744
1000510271;137
1000510272;7809
1000510273;3863
1000510274;531
1000510275;5785
1000510276;3999
1000510277;3008
1000510278;61359
1000510279;6990
1000510280;4258
1000510281;9000
1000510282;3024
1000510283;41308
1000510284;18
1000510285;22510
1000510286;128034
1000510287;5251
1000510288;5243
1000510290;31127
1000510291;16320
1000510293;3793
1000510295;15182
1000510296;57
1000510297;4630
1000510298;29154
1000510299;39968
1000510300;2503
1000510301;8321
1000510302;3319
1000510303;10963
1000510304;145465
1000510306;5854
1000510307;4699
1000510308;40433
1000510309;1300
1000510310;13996
1000510311;7256
1000510312;52849
1000510313;20178
1000510314;5675
1000510315;3185
1000510316;3620
1000510317;17238
1000510318;80042
1000510319;4599
1000510320;8893
1000510321;17848
1000510322;3638
1000510323;16213
1000510324;76992
1000510325;867
1000510326;14382
1000510327;14196
1000510328;1444
1000510329;14786
1000510332;23362
1000510333;2351
1000510334;8298
1000510335;29190
1000510336;8168
1000510337;6526
1000510338;3746
1000510339;9943
1000510340;96267
1000510341;2956
1000510343;20826
1000510344;7886
1000510345;7451
1000510346;10022
1000510347;26812
1000510348;12475
1000510349;2260
1000510350;3895
1000510351;36948
1000510352;8778
1000510353;7690
1000510354;8052
1000510355;24359
1000510356;657
1000510357;12440
1000510358;105383
1000510359;1809
1000510360;14246
1000510361;6
1000510362;12295
1000510363;343
1000510364;12564
1000510365;6985
1000510366;20198
1000510367;10253
1000510368;17913
1000510369;2367
1000510371;1545
1000510372;36939
1000510373;25344
1000510374;2095
1000510375;5902
1000510376;3654
1000510377;39932
1000510378;22949
1000510379;4786
1000510380;25134
1000510381;46858
1000510382;13108
1000510384;22892
1000510385;107786
1000510386;42937
1000510387;734
1000510388;8621
1000510389;19935
1000510390;3889
1000510391;31276
1000510392;6883
1000510393;10136
1000510394;2328
1000510396;21981
1000510397;4133
1000510398;2825
1000510399;9376
1000510400;9407
1000510401;7180
1000510402;78170
1000510403;41498
1000510404;14346
1000510406;94041
1000510407;77805
1000510408;69979
1000510409;123302
1000510411;538758
1000510412;64314
1000510413;5635
1000510415;5251
1000510416;1762
1000510417;5087
1000510418;26165
1000510419;1277
1000510420;9194
1000510422;4244
1000510423;9756
1000510425;18712
1000510426;10771
1000510427;11913
1000510429;14892
1000510431;537
1000510432;96
1000510433;4976
1000510434;20025
1000510435;19
1000510436;11087
1000510437;10019
1000510439;22997
1000510440;4022
1000510441;1765
1000510442;14104
1000510443;14837
1000510444;29243
1000510445;6203
1000510446;25134
1000510447;35744
1000510448;1993
1000510449;23708
1000510450;5544
1000510451;20962
1000510452;41
1000510453;34015
1000510454;7942
1000510455;14681
1000510456;36070
1000510457;37218
1000510458;12111
1000510459;437
1000511372;15019
1000511373;5000
1000511375;2537
1000511376;37931
1000511377;203500
1000511380;334632
1000511381;18110
1000511383;5576
1000511384;11152
1000511386;373
1000511388;89249
1000511389;142500
1000511391;9794
1000511392;2260
1000511393;7000
1000511395;158286
1000511396;23052
1000511397;37899
1000511398;22398
1000511399;8758
1000511400;21
1000511402;6
1000511404;8153
1000511406;41641
1000511407;1685
1000511408;2153
1000511409;1804
1000511412;527
1000511414;4164
1000511418;11047
1000511419;65176
1000511424;540000
1000511425;69425
1000511426;31
1000511428;161219
1000511430;2265
1000511431;174
1000511434;1181
1000511435;7970
1000511436;900
1000511676;12049
1000511678;4060
1000511679;137471
1000512328;16489
1000512329;280
1000512330;139441
1000512331;7590
1000512333;2788
1000512334;7000
1000512335;10894
1000512336;22
1000512337;115771
1000512340;31719
1000512341;7000
1000512342;8883
1000512343;765
1000512344;1036
1000512345;4559
1000512347;2764
1000512348;4460
1000512349;931
1000512350;199
1000512351;2698
1000512352;4318
1000512353;11673
1000512355;7000
1000512356;2188
1000512357;247
1000512359;2106
1000512360;6883
1000512361;2959
1000512362;3265
1000512363;18546
1000512364;26378
1000512365;11079
1000512366;17076
1000512367;111618
1000512368;10010
1000512844;1592
1000512845;787
1000512846;9330
1000512847;4694
1000512887;765
1000512889;5050
1000512890;1865
1000512899;6000
1000513385;19486
1000513386;1371
1000513387;5634
1000513388;1988
1000513389;1060
1000513390;37
1000513391;3488
1000513392;3165
1000513393;7000
1000513394;932
1000513395;4285
1000513396;28092
1000513397;8137
1000513399;14500
1000513400;46440
1000513401;1550
1000513402;5715
1000513403;29365
1000513404;7834
1000513408;1036
1000513409;8650
1000513411;4767
1000513412;7172
1000513414;10845
1000513415;15560
1000513418;92500
1000513419;1308
1000513420;7383
1000513421;167
1000513423;86500
1000513424;2369
1000513425;4133
1000513426;3201
1000513427;7000
1000514253;2037
1000514254;146
1000514256;45287
1000514257;12630
1000514258;2487
1000514260;4435
1000514261;96500
1000514263;765
1000514264;2547
1000514266;5659
1000514267;4104
1000514268;13500
1000514269;5000
1000514271;111495
1000514272;15758
1000514273;101500
1000514276;13815
1000514277;16
1000514278;1687
1000515248;7095
1000515250;1308
1000515253;2608
1000515254;28861
1000515256;5976
1000515257;5659
1000515258;5327
1000515260;8992
1000515261;4784
1000515262;1792
1000515265;35853
1000515268;6611
1000515269;3131
1000515273;1906
1000515276;500
1000515278;21836
1000515280;4025
1000515281;83
1000515282;1170
1000515283;898
1000515284;4571
1000611439;16347
1000611441;75818
1000611442;7621
1000611443;14314
1000611444;74
1000611445;104500
1000611446;4331
1000611448;17977
1000611450;3638
1000611452;4340
1000611453;3820
1000611455;11
1000611456;53406
1000611459;13443
1000611460;2804
1000611464;115000
1000611465;96
1000611467;2668
1000611483;34078
1000611484;3648
1000611682;4919
1000611683;43
1000611684;27384
1000611848;9194
1000612369;187
1000612372;11233
1000612373;5842
1000612374;2692
1000612375;7142
1000612376;4785
1000612377;4023
1000612378;66
1000612379;765
1000612380;42096
1000612381;2557
1000612382;457
1000612383;517
1000612384;131403
1000612385;15448
1000612386;3767
1000612387;775
1000612388;6520
1000612389;2806
1000612390;1550
1000612391;7000
1000612392;7000
1000612395;28071
1000612396;7000
1000612397;86
1000612398;4117
1000612399;1481
1000612401;14625
1000612402;1421
1000612403;3590
1000612404;8313
1000612405;41501
1000612545;3076
1000612880;11550
1000612902;765
1000612910;68224
1000613429;1444
1000613430;2
1000613431;11438
1000613433;67475
1000613434;8527
1000613435;4853
1000613436;44839
1000613437;5199
1000613438;114
1000613439;3666
1000613440;1686
1000613441;22693
1000613443;3343
1000613444;8
1000613446;1368
1000613447;1650
1000613448;574
1000613449;28267
1000613450;1995
1000613452;2015
1000613454;7000
1000613455;7000
1000613456;19825
1000613457;47281
1000613458;13380
1000613459;7925
1000613460;8111
1000613461;3076
1000613464;2365
1000613466;1805
1000613468;7347
1000613469;3600
1000613470;3426
1000613471;3447
1000613473;6107
1000613474;3756
1000613476;15306
1000613477;2818
1000613483;785
1000614279;5251
1000614280;7000
1000614281;500
1000614282;16434
1000614283;21601
1000614284;28
1000614285;7485
1000614286;4374
1000614287;9132
1000614289;1988
1000614291;9534
1000614292;94
1000614295;12174
1000614296;9212
1000614303;7000
1000614306;102500
1000614307;225000
1000614308;3564
1000614309;886
1000614312;1444
1000614314;93
1000614315;5557
1000615285;8514
1000615287;2371
1000615289;3659
1000615292;68500
1000615295;1580
1000615296;1106
1000615297;1580
1000615298;3255
1000615299;2363
1000615300;2000
1000615303;31000
1000615304;32241
1000615305;782
1000615309;5
1000615310;1413
1000615317;1698
1000615320;3873
1000615321;3465
1000615322;610
1000615324;1106
1000615325;3465
1000711468;3064
1000711469;111
1000711470;28750
1000711471;1827
1000711472;4172721
1000711473;17869
1000711475;72
1000711479;1336
1000711482;7815
1000711485;2626
1000711486;2358
1000711487;4024
1000711488;7000
1000711489;241500
1000711491;161
1000711493;6475
1000711673;1716
1000712408;2396
1000712409;26714
1000712411;39404
1000712413;90000
1000712414;3538
1000712415;2396
1000712416;17080
1000712418;2124
1000712419;3
1000712420;3076
1000712421;2126
1000712422;2977
1000712423;12429
1000712425;1308155
1000712426;63838
1000712428;32782
1000712429;6081
1000712430;35573
1000712431;208
1000712432;3620
1000712435;9466
1000712436;3620
1000712437;5379
1000712438;106500
1000712439;1835
1000712440;2260
1000712442;7670
1000712443;3892
1000712445;25471
1000712448;41648
1000712490;28779
1000712850;90962
1000712851;4358
1000712852;1988
1000712854;55
1000712855;2271
1000713478;11756
1000713480;5942
1000713481;2260
1000713484;1164
1000713485;25664
1000713486;26
1000713487;26713
1000713488;3509
1000713489;3437
1000713490;4435
1000713491;4997
1000713493;13974
1000713494;4303
1000713495;17368
1000713496;4774
1000713497;11891
1000713499;4543
1000713501;9058
1000713502;163583
1000713503;3348
1000713504;3575
1000713505;900
1000713506;4
1000713507;10020
1000713509;23
1000713510;7770
1000713511;1280
1000713512;7000
1000713513;2230
1000713514;2662
1000713515;264830
1000713516;98500
1000713517;8786
1000713518;7000
1000713519;7000
1000713520;3706
1000713521;2686
1000713522;12726
1000713525;10328
1000713526;8865
1000713527;162
1000713528;157
1000713529;11065
1000713530;486
1000713531;1747
1000713532;3596
1000713533;765
1000713534;826
1000713535;5747
1000713536;10014
1000713537;39603
1000713538;7000
1000713539;3922
1000713540;4657
1000713542;2442
1000713543;27000
1000713545;3718
1000713546;30134
1000713547;19527
1000713548;37
1000713549;4939
1000713550;11392
1000713551;11134
1000713552;1308
1000713553;1791
1000713554;12202
1000713555;5480
1000713556;112896
1000713558;4374
1000713560;4813
1000713561;5465
1000713562;1062
1000713563;69276
1000713564;4895
1000713566;7670
1000713567;3025
1000713568;3883
1000713569;4100
1000713570;4475
1000713571;39
1000713572;3196
1000713573;4991
1000714316;3003
1000714319;92525
1000714320;5278
1000714321;2125
1000714322;6
1000714324;2124
1000714326;91500
1000714327;24695
1000714328;2797
1000714329;3620
1000714331;8668
1000714332;7315
1000714333;759
1000714334;234651
1000714337;70
1000714338;16059
1000714339;4134
1000714340;20634
1000714341;4949
1000714342;111500
1000714344;765
1000714348;15907
1000714352;6183
1000714353;4451
1000714356;1534
1000714357;225
1000715327;60250
1000715332;2396
1000715334;34610
1000811492;3065
1000811495;3517
1000811496;1199285
1000811497;2124
1000811498;4549
1000811499;4081
1000811500;98468
1000811503;34742
1000811504;2668
1000811505;35397
1000811506;10087
1000811507;3137
1000811508;26904
1000811509;5648
1000811512;12
1000811515;2911
1000812446;15962
1000812447;1875
1000812449;1717
1000812450;3672
1000812453;2146
1000812455;911
1000812456;1580
1000812457;13
1000812458;295
1000812459;5306
1000812460;5998
1000812462;7000
1000812464;117500
1000812466;18
1000812467;68500
1000812468;417
1000812472;490332
1000812473;11299
1000812474;3
1000812476;18242
1000812477;1335
1000812478;51012
1000812479;5498
1000812481;10405
1000812482;6302
1000812483;21245
1000812484;107
1000812485;7298
1000812486;1580
1000812491;21743
1000812492;3622
1000812494;40085
1000812498;5
1000812499;7000
1000812500;9058
1000812502;28792
1000812503;11777
1000812504;16572
1000812827;33073
1000812876;34075
1000812881;4843
1000812882;765
1000812883;1580
1000812885;765
1000812891;109839
1000813574;35963
1000813575;1723
1000813576;28
1000813577;2260
1000813578;6439
1000813579;2243
1000813580;93000
1000813581;390092
1000813582;300495
1000813584;275886
1000813585;1848
1000813586;2377
1000813587;18617
1000813588;1687
1000813589;12621
1000813590;3330
1000813591;6213
1000813592;16608
1000813593;4838
1000813594;2035
1000813595;16743
1000813596;5192
1000813597;8834
1000813598;3484
